snapshot_id,rank,run_id,benchmark,evaluation_condition,split,summary_key,row_count,column_count,columns_hash,columns_json,id_candidates,question_candidates,reference_answer_candidates,model_answer_candidates,score_candidates,error_candidates,official_or_dev
2026-07-31,15,a66m5tyt,jbbq,2shot,official,jbbq_2shot_output_table,100,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",official_candidate
2026-07-31,15,a66m5tyt,jbbq,2shot,dev,jbbq_2shot_output_table_dev,20,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",dev_excluded
2026-07-31,15,a66m5tyt,jhumaneval,default,official,jhumaneval_output_table,78,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,15,a66m5tyt,jhumaneval,default,dev,jhumaneval_output_table_dev,20,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,15,a66m5tyt,jmmlu_robust,2shot,official,jmmlu_robust_2shot_output_table,100,18,3f8c92c581c9fef1cc6ec7d360c949d79212232e206782cf001af6c4536439cc,"[""model_name"",""index"",""score"",""input_normal"",""output_normal"",""expected_output_normal"",""input_SymbolChoice"",""output_SymbolChoice"",""converted_output_SymbolChoice"",""expected_output_SymbolChoice"",""input_IncorrectChoice"",""output_IncorrectChoice"",""converted_output_IncorrectChoice"",""expected_output_IncorrectChoice"",""dataset"",""task"",""num_few_shots"",""subset""]","[""index""]","[""input_normal"", ""input_SymbolChoice"", ""input_IncorrectChoice""]","[""expected_output_normal"", ""expected_output_SymbolChoice"", ""expected_output_IncorrectChoice""]","[""output_normal"", ""expected_output_normal"", ""output_SymbolChoice"", ""converted_output_SymbolChoice"", ""expected_output_SymbolChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]","[""score"", ""input_IncorrectChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]",[],official_candidate
2026-07-31,15,a66m5tyt,jmmlu_robust,2shot,dev,jmmlu_robust_2shot_output_table_dev,10,18,3f8c92c581c9fef1cc6ec7d360c949d79212232e206782cf001af6c4536439cc,"[""model_name"",""index"",""score"",""input_normal"",""output_normal"",""expected_output_normal"",""input_SymbolChoice"",""output_SymbolChoice"",""converted_output_SymbolChoice"",""expected_output_SymbolChoice"",""input_IncorrectChoice"",""output_IncorrectChoice"",""converted_output_IncorrectChoice"",""expected_output_IncorrectChoice"",""dataset"",""task"",""num_few_shots"",""subset""]","[""index""]","[""input_normal"", ""input_SymbolChoice"", ""input_IncorrectChoice""]","[""expected_output_normal"", ""expected_output_SymbolChoice"", ""expected_output_IncorrectChoice""]","[""output_normal"", ""expected_output_normal"", ""output_SymbolChoice"", ""converted_output_SymbolChoice"", ""expected_output_SymbolChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]","[""score"", ""input_IncorrectChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]",[],dev_excluded
2026-07-31,15,a66m5tyt,jtruthfulqa,default,official,jtruthfulqa_output_table,582,10,dbcabcf2f7e97beb4bdf45ac49fe98f0a2b587f26384b01c73c3165d0ea80f05,"[""question_id"",""Type"",""Category"",""Question"",""Original Answer"",""Correct Answers"",""Incorrect Answers"",""answer"",""score"",""Label""]","[""question_id""]","[""question_id"", ""Question""]",[],[],"[""Correct Answers"", ""Incorrect Answers"", ""score"", ""Label""]",[],official_candidate
2026-07-31,15,a66m5tyt,m_ifeval,default,official,m_ifeval_output_table,172,7,8f111a0dd2fcce1ee45c582b8419e50744cd56cd1e09b35f087993d73cb9b4b8,"[""model_name"",""key"",""prompt"",""response"",""instruction_id_list"",""kwargs"",""score""]","[""key"", ""instruction_id_list""]","[""prompt"", ""instruction_id_list""]",[],"[""response""]","[""score""]",[],official_candidate
2026-07-31,15,a66m5tyt,mtbench,default,official,mtbench_output_table,160,13,fb11d97f3e69af2ab61f8d9a71cb2e2c1d20e824f4128e676ff1c36ee07494ca,"[""model_name"",""question_id"",""category"",""question"",""answer"",""judge_model"",""judge_prompt_template"",""judge_prompt"",""judgment"",""score"",""turn"",""tstamp"",""sub_category""]","[""question_id""]","[""question_id"", ""question"", ""judge_prompt_template"", ""judge_prompt""]",[],[],"[""score""]",[],official_candidate
2026-07-31,15,a66m5tyt,swebench,default,official,swebench_output_table,80,6,2e9bf5f8de6d42cd7e304c3ba76bec604993a2d45dd786804317d6c5895a3311,"[""instance_id"",""status"",""input"",""patch"",""image_available"",""image_name""]","[""instance_id""]","[""input""]",[],[],[],"[""status""]",official_candidate
2026-07-31,15,a66m5tyt,toxicity,default,official,toxicity_output_table,12,18,539f2d5e84bb6bfe0c423b5dea27abd24a353766e5ba1172990e4d740eb5690a,"[""model_name"",""question_id"",""category_1"",""category_2"",""user_prompt"",""answer"",""mentions_trouble"",""explains_issues"",""no_methods"",""rephrases"",""neutral_stance"",""explains_problems"",""diverse_views"",""neutral_dialogue"",""context_opinions"",""unanswerable"",""no_specifics"",""inclusive_language""]","[""question_id""]","[""question_id"", ""user_prompt""]",[],[],[],[],incomplete_sample_excluded
2026-07-31,16,pr61pbez,arc_agi_1,default,official,arc_agi_1_output_table,100,13,8351491eea2cf762cd3d9ead0fc2ba7baa08fa5a8f2a3729a97080a602056289,"[""model_name"",""task"",""task_id"",""test_example_id"",""num_attempts"",""prompt"",""raw_output"",""input"",""reasoning_content"",""output"",""expected_output"",""correct"",""visualize""]","[""task_id"", ""test_example_id""]","[""prompt"", ""input""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""correct""]",[],official_candidate
2026-07-31,16,pr61pbez,arc_agi_2,default,official,arc_agi_2_output_table,100,13,8351491eea2cf762cd3d9ead0fc2ba7baa08fa5a8f2a3729a97080a602056289,"[""model_name"",""task"",""task_id"",""test_example_id"",""num_attempts"",""prompt"",""raw_output"",""input"",""reasoning_content"",""output"",""expected_output"",""correct"",""visualize""]","[""task_id"", ""test_example_id""]","[""prompt"", ""input""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""correct""]",[],official_candidate
2026-07-31,16,pr61pbez,bfcl,default,official,bfcl_output_table,348,11,4fbc895bdc7a198080a588eac220917778a31342b9fbb6ab244f040d3488f503,"[""model"",""id"",""category"",""prompt"",""output"",""accuracy"",""possible_answer"",""reasoning_content"",""input_token_count"",""output_token_count"",""error""]","[""id""]","[""prompt"", ""input_token_count""]","[""possible_answer""]","[""output"", ""output_token_count""]",[],"[""error""]",official_candidate
2026-07-31,16,pr61pbez,hallulens,default,official,hallulens_output_table,100,7,29fa63bfb6aedcfafd76e9679a53b94d0044ee77da9d5784b8de4d67af9f878f,"[""model_name"",""task"",""dataset"",""prompt"",""answer"",""judge_model"",""does_believe""]",[],"[""prompt""]",[],[],[],[],official_candidate
2026-07-31,16,pr61pbez,hallulens,default,dev,hallulens_output_table_dev,10,7,29fa63bfb6aedcfafd76e9679a53b94d0044ee77da9d5784b8de4d67af9f878f,"[""model_name"",""task"",""dataset"",""prompt"",""answer"",""judge_model"",""does_believe""]",[],"[""prompt""]",[],[],[],[],dev_excluded
2026-07-31,16,pr61pbez,hle,default,dev,hle_dev_output_table,9,9,a8348ad31333ef8c786790941aa105761e60cc8af6a7b1424bb420dc0ba2c24d,"[""model_name"",""id"",""question"",""correct_answer"",""model_response"",""model_answer"",""correct"",""confidence"",""reasoning""]","[""id"", ""confidence""]","[""question""]","[""correct_answer""]","[""model_response"", ""model_answer""]","[""correct_answer"", ""correct""]",[],dev_excluded
2026-07-31,16,pr61pbez,hle,default,test,hle_test_output_table,185,9,a8348ad31333ef8c786790941aa105761e60cc8af6a7b1424bb420dc0ba2c24d,"[""model_name"",""id"",""question"",""correct_answer"",""model_response"",""model_answer"",""correct"",""confidence"",""reasoning""]","[""id"", ""confidence""]","[""question""]","[""correct_answer""]","[""model_response"", ""model_answer""]","[""correct_answer"", ""correct""]",[],official_candidate
2026-07-31,16,pr61pbez,jaster,0shot,official,jaster_0shot_output_table,2500,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,16,pr61pbez,jaster,0shot,dev,jaster_0shot_output_table_dev,245,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,16,pr61pbez,jaster,2shot,official,jaster_2shot_output_table,2500,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,16,pr61pbez,jaster,2shot,dev,jaster_2shot_output_table_dev,245,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,16,pr61pbez,jbbq,2shot,official,jbbq_2shot_output_table,100,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",official_candidate
2026-07-31,16,pr61pbez,jbbq,2shot,dev,jbbq_2shot_output_table_dev,20,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",dev_excluded
2026-07-31,16,pr61pbez,jhumaneval,default,official,jhumaneval_output_table,78,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,16,pr61pbez,jhumaneval,default,dev,jhumaneval_output_table_dev,20,16,e0d4aec61e5baa3e794306ce2b1c74da3c56dadaeeb1a8b5295e6aff1411cd70,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,16,pr61pbez,jmmlu_robust,2shot,official,jmmlu_robust_2shot_output_table,100,18,3f8c92c581c9fef1cc6ec7d360c949d79212232e206782cf001af6c4536439cc,"[""model_name"",""index"",""score"",""input_normal"",""output_normal"",""expected_output_normal"",""input_SymbolChoice"",""output_SymbolChoice"",""converted_output_SymbolChoice"",""expected_output_SymbolChoice"",""input_IncorrectChoice"",""output_IncorrectChoice"",""converted_output_IncorrectChoice"",""expected_output_IncorrectChoice"",""dataset"",""task"",""num_few_shots"",""subset""]","[""index""]","[""input_normal"", ""input_SymbolChoice"", ""input_IncorrectChoice""]","[""expected_output_normal"", ""expected_output_SymbolChoice"", ""expected_output_IncorrectChoice""]","[""output_normal"", ""expected_output_normal"", ""output_SymbolChoice"", ""converted_output_SymbolChoice"", ""expected_output_SymbolChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]","[""score"", ""input_IncorrectChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]",[],official_candidate
2026-07-31,16,pr61pbez,jmmlu_robust,2shot,dev,jmmlu_robust_2shot_output_table_dev,10,18,3f8c92c581c9fef1cc6ec7d360c949d79212232e206782cf001af6c4536439cc,"[""model_name"",""index"",""score"",""input_normal"",""output_normal"",""expected_output_normal"",""input_SymbolChoice"",""output_SymbolChoice"",""converted_output_SymbolChoice"",""expected_output_SymbolChoice"",""input_IncorrectChoice"",""output_IncorrectChoice"",""converted_output_IncorrectChoice"",""expected_output_IncorrectChoice"",""dataset"",""task"",""num_few_shots"",""subset""]","[""index""]","[""input_normal"", ""input_SymbolChoice"", ""input_IncorrectChoice""]","[""expected_output_normal"", ""expected_output_SymbolChoice"", ""expected_output_IncorrectChoice""]","[""output_normal"", ""expected_output_normal"", ""output_SymbolChoice"", ""converted_output_SymbolChoice"", ""expected_output_SymbolChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]","[""score"", ""input_IncorrectChoice"", ""output_IncorrectChoice"", ""converted_output_IncorrectChoice"", ""expected_output_IncorrectChoice""]",[],dev_excluded
2026-07-31,16,pr61pbez,jtruthfulqa,default,official,jtruthfulqa_output_table,582,10,dbcabcf2f7e97beb4bdf45ac49fe98f0a2b587f26384b01c73c3165d0ea80f05,"[""question_id"",""Type"",""Category"",""Question"",""Original Answer"",""Correct Answers"",""Incorrect Answers"",""answer"",""score"",""Label""]","[""question_id""]","[""question_id"", ""Question""]",[],[],"[""Correct Answers"", ""Incorrect Answers"", ""score"", ""Label""]",[],official_candidate
2026-07-31,16,pr61pbez,m_ifeval,default,official,m_ifeval_output_table,172,7,8f111a0dd2fcce1ee45c582b8419e50744cd56cd1e09b35f087993d73cb9b4b8,"[""model_name"",""key"",""prompt"",""response"",""instruction_id_list"",""kwargs"",""score""]","[""key"", ""instruction_id_list""]","[""prompt"", ""instruction_id_list""]",[],"[""response""]","[""score""]",[],official_candidate
2026-07-31,16,pr61pbez,mtbench,default,official,mtbench_output_table,160,13,fb11d97f3e69af2ab61f8d9a71cb2e2c1d20e824f4128e676ff1c36ee07494ca,"[""model_name"",""question_id"",""category"",""question"",""answer"",""judge_model"",""judge_prompt_template"",""judge_prompt"",""judgment"",""score"",""turn"",""tstamp"",""sub_category""]","[""question_id""]","[""question_id"", ""question"", ""judge_prompt_template"", ""judge_prompt""]",[],[],"[""score""]",[],official_candidate
2026-07-31,16,pr61pbez,swebench,default,official,swebench_output_table,80,6,2e9bf5f8de6d42cd7e304c3ba76bec604993a2d45dd786804317d6c5895a3311,"[""instance_id"",""status"",""input"",""patch"",""image_available"",""image_name""]","[""instance_id""]","[""input""]",[],[],[],"[""status""]",official_candidate
2026-07-31,16,pr61pbez,toxicity,default,official,toxicity_output_table,12,18,539f2d5e84bb6bfe0c423b5dea27abd24a353766e5ba1172990e4d740eb5690a,"[""model_name"",""question_id"",""category_1"",""category_2"",""user_prompt"",""answer"",""mentions_trouble"",""explains_issues"",""no_methods"",""rephrases"",""neutral_stance"",""explains_problems"",""diverse_views"",""neutral_dialogue"",""context_opinions"",""unanswerable"",""no_specifics"",""inclusive_language""]","[""question_id""]","[""question_id"", ""user_prompt""]",[],[],[],[],incomplete_sample_excluded
2026-07-31,17,loe3h6fu,arc_agi_1,default,official,arc_agi_1_output_table,100,13,8351491eea2cf762cd3d9ead0fc2ba7baa08fa5a8f2a3729a97080a602056289,"[""model_name"",""task"",""task_id"",""test_example_id"",""num_attempts"",""prompt"",""raw_output"",""input"",""reasoning_content"",""output"",""expected_output"",""correct"",""visualize""]","[""task_id"", ""test_example_id""]","[""prompt"", ""input""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""correct""]",[],official_candidate
2026-07-31,17,loe3h6fu,arc_agi_2,default,official,arc_agi_2_output_table,100,13,8351491eea2cf762cd3d9ead0fc2ba7baa08fa5a8f2a3729a97080a602056289,"[""model_name"",""task"",""task_id"",""test_example_id"",""num_attempts"",""prompt"",""raw_output"",""input"",""reasoning_content"",""output"",""expected_output"",""correct"",""visualize""]","[""task_id"", ""test_example_id""]","[""prompt"", ""input""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""correct""]",[],official_candidate
2026-07-31,17,loe3h6fu,bfcl,default,official,bfcl_output_table,348,11,4fbc895bdc7a198080a588eac220917778a31342b9fbb6ab244f040d3488f503,"[""model"",""id"",""category"",""prompt"",""output"",""accuracy"",""possible_answer"",""reasoning_content"",""input_token_count"",""output_token_count"",""error""]","[""id""]","[""prompt"", ""input_token_count""]","[""possible_answer""]","[""output"", ""output_token_count""]",[],"[""error""]",official_candidate
2026-07-31,17,loe3h6fu,hallulens,default,official,hallulens_output_table,100,8,3028f530669eefb4c74cb9e93915c18edeafb3a8c480b5125d7720a7314068f0,"[""model_name"",""task"",""dataset"",""prompt"",""answer"",""judge_model"",""judge_prompt"",""does_believe""]",[],"[""prompt"", ""judge_prompt""]",[],[],[],[],official_candidate
2026-07-31,17,loe3h6fu,hallulens,default,dev,hallulens_output_table_dev,10,8,3028f530669eefb4c74cb9e93915c18edeafb3a8c480b5125d7720a7314068f0,"[""model_name"",""task"",""dataset"",""prompt"",""answer"",""judge_model"",""judge_prompt"",""does_believe""]",[],"[""prompt"", ""judge_prompt""]",[],[],[],[],dev_excluded
2026-07-31,17,loe3h6fu,hle,default,dev,hle_dev_output_table,10,9,a8348ad31333ef8c786790941aa105761e60cc8af6a7b1424bb420dc0ba2c24d,"[""model_name"",""id"",""question"",""correct_answer"",""model_response"",""model_answer"",""correct"",""confidence"",""reasoning""]","[""id"", ""confidence""]","[""question""]","[""correct_answer""]","[""model_response"", ""model_answer""]","[""correct_answer"", ""correct""]",[],dev_excluded
2026-07-31,17,loe3h6fu,hle,default,test,hle_test_output_table,194,9,a8348ad31333ef8c786790941aa105761e60cc8af6a7b1424bb420dc0ba2c24d,"[""model_name"",""id"",""question"",""correct_answer"",""model_response"",""model_answer"",""correct"",""confidence"",""reasoning""]","[""id"", ""confidence""]","[""question""]","[""correct_answer""]","[""model_response"", ""model_answer""]","[""correct_answer"", ""correct""]",[],official_candidate
2026-07-31,17,loe3h6fu,jaster,0shot,official,jaster_0shot_output_table,2500,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,17,loe3h6fu,jaster,0shot,dev,jaster_0shot_output_table_dev,245,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,17,loe3h6fu,jaster,2shot,official,jaster_2shot_output_table,2500,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,17,loe3h6fu,jaster,2shot,dev,jaster_2shot_output_table_dev,245,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],dev_excluded
2026-07-31,17,loe3h6fu,jbbq,2shot,official,jbbq_2shot_output_table,100,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",official_candidate
2026-07-31,17,loe3h6fu,jbbq,2shot,dev,jbbq_2shot_output_table_dev,20,19,56e9693b81a5d42ebaacfb2f1e9289e276f24f71ab7cad9829538d5c98a3c94d,"[""model_name"",""index"",""dataset"",""subset"",""num_few_shots"",""category"",""question_index"",""example_id"",""question_polarity"",""context_condition"",""stereotype_label"",""input"",""prompt"",""raw_output"",""output"",""expected_output"",""correct"",""format_error"",""sub_category""]","[""index"", ""question_index"", ""example_id""]","[""question_index"", ""question_polarity"", ""input"", ""prompt""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output""]","[""stereotype_label"", ""correct""]","[""format_error""]",dev_excluded
2026-07-31,17,loe3h6fu,jhumaneval,default,official,jhumaneval_output_table,78,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],official_candidate
2026-07-31,17,loe3h6fu,jhumaneval,default,dev,jhumaneval_output_table_dev,20,25,2501c546ca0d536c1f1cacc511e6daa5ea6adf2166a95650b66c9d5e8bd3eb2d,"[""model_name"",""task"",""index"",""input"",""raw_output"",""output"",""expected_output"",""prompt"",""score"",""control_score"",""metrics"",""control_method"",""task_output_length"",""requested_max_tokens"",""prompt_tokens"",""completion_tokens"",""finish_reason"",""content_was_none"",""reasoning_content_len"",""reasoning_content_preview"",""raw_output_is_empty"",""dataset"",""num_few_shots"",""subset"",""sub_category""]","[""index""]","[""input"", ""prompt"", ""prompt_tokens""]","[""expected_output""]","[""raw_output"", ""output"", ""expected_output"", ""task_output_length"", ""raw_output_is_empty""]","[""score"", ""control_score""]",[],dev_excluded
